id,talk_time,talk_charge,sms,sms_charge,total_charge,plan
5142,6,361,177,53.1,448.1,PlanC
5143,15,903,312,93.6,1000.6,PlanC
5144,81,4861,447,134.1,5035.1,PlanC
5145,11,663,867,260.1,953.1,PlanC
5146,91,5464,741,222.3,5689.3,PlanC
5147,76,4565,408,122.4,4731.4,PlanC
5148,84,5041,287,86.1,5132.1,PlanC
5149,5,303,609,182.7,530.7,PlanC
5150,24,1443,289,86.7,1578.7,PlanC
5151,80,4804,622,186.6,5014.6,PlanC
5152,39,2341,427,128.1,2508.1,PlanC
5153,33,1982,880,264,2272,PlanC
5154,90,5401,963,288.9,5733.9,PlanC
5155,92,5522,346,103.8,5628.8,PlanC
5156,74,4445,235,70.5,4549.5,PlanC
5157,74,4444,552,165.6,4657.6,PlanC
5158,72,4325,426,127.8,4453.8,PlanC
5159,45,2701,674,202.2,2952.2,PlanC
5160,18,1083,909,272.7,1401.7,PlanC
5161,66,3962,76,22.8,3991.8,PlanC
5162,41,2464,578,173.4,2686.4,PlanC
5163,21,1265,241,72.3,1382.3,PlanC
5164,44,2641,755,226.5,2887.5,PlanC
5165,35,2103,935,280.5,2396.5,PlanC
5166,56,3364,303,90.9,3455.9,PlanC
5167,67,4024,242,72.6,4100.6,PlanC
5168,89,5344,99,29.7,5423.7,PlanC
5169,88,5284,128,38.4,5339.4,PlanC
5170,45,2705,145,43.5,2778.5,PlanC
5171,65,3902,892,267.6,4200.6,PlanC
5172,20,1204,478,143.4,1371.4,PlanC
5173,11,661,572,171.6,851.6,PlanC
5174,87,5224,366,109.8,5377.8,PlanC
5175,93,5584,843,252.9,5845.9,PlanC
5176,51,3063,454,136.2,3219.2,PlanC
5177,43,2582,608,182.4,2787.4,PlanC
5178,24,1443,625,187.5,1642.5,PlanC
5179,91,5463,788,236.4,5743.4,PlanC
5180,96,5764,875,262.5,6076.5,PlanC
5181,13,782,422,126.6,918.6,PlanC
5182,28,1685,830,249,1943,PlanC
5183,67,4021,157,47.1,4074.1,PlanC
5184,63,3783,459,137.7,3948.7,PlanC
5185,45,2701,326,97.8,2801.8,PlanC
5186,60,3601,643,192.9,3801.9,PlanC
5187,41,2462,111,33.3,2513.3,PlanC
5188,33,1983,937,281.1,2291.1,PlanC
5189,52,3122,421,126.3,3290.3,PlanC
5190,2,124,776,232.8,358.8,PlanC
5191,62,3721,604,181.2,3935.2,PlanC
5192,82,4923,371,111.3,5072.3,PlanC
5193,50,3005,190,57,3095,PlanC
5194,86,5162,832,249.6,5451.6,PlanC
5195,70,4202,911,273.3,4486.3,PlanC
5196,41,2462,957,287.1,2792.1,PlanC
5197,52,3125,28,8.4,3148.4,PlanC
5198,49,2941,919,275.7,3256.7,PlanC
5199,24,1445,657,197.1,1659.1,PlanC
5200,35,2102,204,61.2,2192.2,PlanC
5201,18,1083,316,94.8,1190.8,PlanC
5202,62,3723,453,135.9,3904.9,PlanC
5203,77,4621,893,267.9,4937.9,PlanC
5204,66,3962,6,1.8,3988.8,PlanC
5205,69,4143,486,145.8,4335.8,PlanC
5206,95,5701,549,164.7,5875.7,PlanC
5207,22,1325,81,24.3,1365.3,PlanC
5208,73,4385,862,258.6,4658.6,PlanC
5209,76,4565,63,18.9,4595.9,PlanC
5210,92,5521,519,155.7,5706.7,PlanC
5211,31,1861,395,118.5,1990.5,PlanC
5212,18,1082,550,165,1288,PlanC
5213,90,5404,125,37.5,5455.5,PlanC
5214,61,3665,418,125.4,3814.4,PlanC
5215,3,185,172,51.6,242.6,PlanC
5216,63,3783,741,222.3,4040.3,PlanC
5217,95,5702,774,232.2,5982.2,PlanC
5218,37,2222,348,104.4,2361.4,PlanC
5219,54,3243,440,132,3387,PlanC
5220,74,4445,50,15,4486,PlanC
5221,2,123,278,83.4,230.4,PlanC
5222,16,964,147,44.1,1019.1,PlanC
5223,7,421,919,275.7,728.7,PlanC
5224,48,2883,553,165.9,3068.9,PlanC
5225,80,4803,613,183.9,5009.9,PlanC
5226,13,783,234,70.2,895.2,PlanC
5227,45,2705,19,5.7,2727.7,PlanC
5228,15,902,281,84.3,1001.3,PlanC
5229,3,185,140,42,267,PlanC
5230,90,5402,98,29.4,5443.4,PlanC
5231,68,4084,525,157.5,4267.5,PlanC
5232,64,3844,60,18,3887,PlanC
5233,31,1864,642,192.6,2072.6,PlanC
5234,36,2165,510,153,2320,PlanC
5235,11,661,565,169.5,841.5,PlanC
5236,59,3542,355,106.5,3695.5,PlanC
5237,15,903,618,185.4,1122.4,PlanC
5238,96,5764,937,281.1,6061.1,PlanC
5239,60,3604,608,182.4,3801.4,PlanC
5240,63,3784,684,205.2,3997.2,PlanC
5241,1,61,759,227.7,306.7,PlanC
5242,27,1624,988,296.4,1959.4,PlanC
5243,11,664,182,54.6,719.6,PlanC
5244,12,725,38,11.4,741.4,PlanC
5245,32,1923,583,174.9,2140.9,PlanC
5246,48,2881,927,278.1,3179.1,PlanC
5247,36,2161,260,78,2287,PlanC
5248,25,1503,616,184.8,1708.8,PlanC
5249,28,1681,772,231.6,1958.6,PlanC
5250,32,1922,267,80.1,2009.1,PlanC
5251,32,1924,155,46.5,1975.5,PlanC
5252,25,1503,794,238.2,1746.2,PlanC
5253,93,5581,900,270,5883,PlanC
5254,21,1262,786,235.8,1539.8,PlanC
5255,48,2881,653,195.9,3082.9,PlanC
5256,46,2764,726,217.8,2991.8,PlanC
5257,18,1083,962,288.6,1406.6,PlanC
5258,29,1742,114,34.2,1817.2,PlanC
5259,47,2822,517,155.1,2982.1,PlanC
5260,13,782,721,216.3,1040.3,PlanC
5261,22,1323,844,253.2,1584.2,PlanC
5262,33,1985,626,187.8,2200.8,PlanC
5263,82,4923,833,249.9,5181.9,PlanC
5264,88,5283,625,187.5,5514.5,PlanC
5265,6,365,515,154.5,561.5,PlanC
5266,47,2821,335,100.5,2958.5,PlanC
5267,9,541,122,36.6,590.6,PlanC
5268,71,4264,230,69,4375,PlanC
5269,11,664,588,176.4,882.4,PlanC
5270,38,2285,799,239.7,2561.7,PlanC
5271,41,2461,304,91.2,2581.2,PlanC
5272,3,185,596,178.8,381.8,PlanC
5273,27,1621,669,200.7,1868.7,PlanC
5274,29,1741,480,144,1920,PlanC
5275,29,1744,100,30,1789,PlanC
5276,44,2641,948,284.4,2936.4,PlanC
5277,60,3605,959,287.7,3916.7,PlanC
5278,48,2885,583,174.9,3106.9,PlanC
5279,86,5163,202,60.6,5248.6,PlanC
5280,72,4325,850,255,4598,PlanC
5281,28,1682,857,257.1,1953.1,PlanC
5282,64,3842,509,152.7,3998.7,PlanC
5283,77,4621,752,225.6,4856.6,PlanC
5284,73,4381,291,87.3,4478.3,PlanC
5285,47,2821,424,127.2,2978.2,PlanC
5286,31,1862,111,33.3,1908.3,PlanC
5287,81,4864,913,273.9,5151.9,PlanC
5288,5,301,304,91.2,421.2,PlanC
5289,98,5884,779,233.7,6136.7,PlanC
5290,24,1445,323,96.9,1542.9,PlanC
5291,7,422,854,256.2,720.2,PlanC
5292,59,3542,529,158.7,3701.7,PlanC
5293,40,2403,807,242.1,2695.1,PlanC
5294,74,4441,5,1.5,4470.5,PlanC
5295,91,5461,146,43.8,5551.8,PlanC
5296,66,3961,151,45.3,4030.3,PlanC
5297,79,4744,46,13.8,4778.8,PlanC
5298,39,2344,20,6,2376,PlanC
5299,98,5883,608,182.4,6107.4,PlanC
5300,84,5041,404,121.2,5185.2,PlanC
5301,33,1984,258,77.4,2063.4,PlanC
5302,37,2224,807,242.1,2479.1,PlanC
5303,3,185,606,181.8,369.8,PlanC
5304,35,2102,596,178.8,2301.8,PlanC
5305,6,365,402,120.6,530.6,PlanC
5306,16,963,930,279,1264,PlanC
5307,63,3785,41,12.3,3831.3,PlanC
5308,91,5462,87,26.1,5534.1,PlanC
5309,79,4743,793,237.9,5002.9,PlanC
5310,66,3963,975,292.5,4304.5,PlanC
5311,10,601,495,148.5,792.5,PlanC
5312,37,2223,971,291.3,2555.3,PlanC
5313,55,3304,199,59.7,3404.7,PlanC
5314,69,4142,373,111.9,4279.9,PlanC
5315,27,1622,876,262.8,1906.8,PlanC
5316,55,3304,706,211.8,3518.8,PlanC
5317,87,5221,715,214.5,5437.5,PlanC
5318,47,2822,956,286.8,3154.8,PlanC
5319,18,1085,501,150.3,1256.3,PlanC
5320,87,5223,800,240,5504,PlanC
5321,31,1861,104,31.2,1927.2,PlanC
5322,74,4445,978,293.4,4774.4,PlanC
5323,29,1743,137,41.1,1818.1,PlanC
5324,55,3302,614,184.2,3517.2,PlanC
5325,19,1142,152,45.6,1230.6,PlanC
5326,64,3844,508,152.4,4005.4,PlanC
5327,3,182,161,48.3,254.3,PlanC
5328,80,4805,31,9.3,4819.3,PlanC
5329,54,3243,239,71.7,3332.7,PlanC
5330,42,2522,480,144,2675,PlanC
5331,63,3785,137,41.1,3849.1,PlanC
5332,94,5643,928,278.4,5938.4,PlanC
5333,66,3965,317,95.1,4096.1,PlanC
5334,76,4563,890,267,4847,PlanC
5335,22,1323,825,247.5,1600.5,PlanC
5336,75,4501,903,270.9,4789.9,PlanC
5337,88,5281,285,85.5,5384.5,PlanC
5338,91,5462,845,253.5,5761.5,PlanC
5339,79,4743,468,140.4,4914.4,PlanC
5340,60,3603,200,60,3677,PlanC
5341,27,1623,863,258.9,1887.9,PlanC
5342,49,2944,551,165.3,3134.3,PlanC
5343,82,4921,257,77.1,5011.1,PlanC
5344,34,2043,690,207,2275,PlanC
5345,13,784,700,210,1020,PlanC
5346,34,2043,940,282,2336,PlanC
5347,42,2521,47,14.1,2539.1,PlanC
5348,79,4742,794,238.2,5014.2,PlanC
5349,96,5762,776,232.8,6010.8,PlanC
5350,92,5521,834,250.2,5803.2,PlanC
5351,89,5341,723,216.9,5578.9,PlanC
5352,14,841,908,272.4,1140.4,PlanC
5353,90,5404,137,41.1,5484.1,PlanC
5354,54,3241,804,241.2,3483.2,PlanC
5355,37,2224,609,182.7,2429.7,PlanC
5356,91,5462,698,209.4,5689.4,PlanC
5357,25,1504,188,56.4,1607.4,PlanC
5358,56,3362,611,183.3,3575.3,PlanC
5359,3,183,130,39,262,PlanC
5360,63,3783,630,189,3988,PlanC
5361,77,4623,523,156.9,4801.9,PlanC
5362,75,4505,519,155.7,4693.7,PlanC
5363,41,2463,27,8.1,2500.1,PlanC
5364,13,785,268,80.4,910.4,PlanC
5365,57,3425,19,5.7,3479.7,PlanC
5366,47,2823,845,253.5,3120.5,PlanC
5367,62,3723,862,258.6,4005.6,PlanC
5368,5,302,828,248.4,551.4,PlanC
5369,39,2345,967,290.1,2667.1,PlanC
5370,24,1442,891,267.3,1718.3,PlanC
5371,38,2282,774,232.2,2538.2,PlanC
5372,58,3481,149,44.7,3574.7,PlanC
5373,45,2701,399,119.7,2865.7,PlanC
5374,55,3305,744,223.2,3553.2,PlanC
5375,94,5643,212,63.6,5748.6,PlanC
5376,50,3003,346,103.8,3115.8,PlanC
5377,78,4681,624,187.2,4914.2,PlanC
5378,44,2642,826,247.8,2923.8,PlanC
5379,23,1385,890,267,1668,PlanC
5380,13,783,238,71.4,876.4,PlanC
5381,11,664,455,136.5,822.5,PlanC
5382,70,4204,626,187.8,4429.8,PlanC
5383,20,1204,700,210,1428,PlanC
5384,44,2641,101,30.3,2715.3,PlanC
5385,72,4325,290,87,4426,PlanC
5386,98,5881,354,106.2,6024.2,PlanC
5387,89,5341,990,297,5655,PlanC
5388,20,1203,381,114.3,1320.3,PlanC
5389,52,3123,584,175.2,3319.2,PlanC
5390,91,5463,942,282.6,5760.6,PlanC
5391,24,1444,166,49.8,1512.8,PlanC
5392,74,4445,703,210.9,4701.9,PlanC
5393,96,5764,77,23.1,5820.1,PlanC
5394,19,1145,115,34.5,1218.5,PlanC
5395,92,5522,386,115.8,5680.8,PlanC
5396,15,905,747,224.1,1177.1,PlanC
5397,58,3484,563,168.9,3667.9,PlanC
5398,84,5041,59,17.7,5060.7,PlanC
5399,19,1142,709,212.7,1393.7,PlanC
5400,54,3243,583,174.9,3456.9,PlanC
5401,1,63,241,72.3,145.3,PlanC
5402,6,365,123,36.9,403.9,PlanC
5403,59,3543,375,112.5,3693.5,PlanC
5404,15,904,788,236.4,1177.4,PlanC
5405,33,1985,728,218.4,2215.4,PlanC
5406,99,5941,577,173.1,6129.1,PlanC
5407,57,3425,579,173.7,3626.7,PlanC
5408,45,2704,426,127.8,2860.8,PlanC
5409,50,3004,783,234.9,3254.9,PlanC
5410,43,2582,237,71.1,2693.1,PlanC
5411,61,3662,935,280.5,3952.5,PlanC
5412,48,2881,24,7.2,2889.2,PlanC
5413,63,3784,61,18.3,3845.3,PlanC
5414,22,1324,963,288.9,1654.9,PlanC
5415,45,2704,125,37.5,2773.5,PlanC
5416,7,421,893,267.9,721.9,PlanC
5417,42,2524,749,224.7,2781.7,PlanC
5418,96,5762,762,228.6,6033.6,PlanC
5419,55,3303,693,207.9,3533.9,PlanC
5420,96,5765,908,272.4,6063.4,PlanC
5421,85,5101,946,283.8,5406.8,PlanC
5422,60,3602,899,269.7,3908.7,PlanC
5423,26,1563,384,115.2,1716.2,PlanC
5424,17,1024,425,127.5,1197.5,PlanC
5425,56,3361,267,80.1,3487.1,PlanC
5426,7,421,873,261.9,694.9,PlanC
5427,72,4323,792,237.6,4576.6,PlanC
5428,12,721,721,216.3,983.3,PlanC
5429,54,3242,751,225.3,3508.3,PlanC
5430,21,1264,664,199.2,1485.2,PlanC
5431,91,5461,460,138,5647,PlanC
5432,15,903,94,28.2,975.2,PlanC
5433,49,2941,788,236.4,3186.4,PlanC
5434,29,1742,98,29.4,1776.4,PlanC
5435,61,3665,709,212.7,3917.7,PlanC
5436,82,4925,56,16.8,4979.8,PlanC
5437,8,482,902,270.6,790.6,PlanC
5438,25,1501,463,138.9,1640.9,PlanC
5439,80,4803,1000,300,5107,PlanC
5440,77,4623,711,213.3,4884.3,PlanC
5441,8,485,675,202.5,698.5,PlanC
5442,41,2462,164,49.2,2512.2,PlanC
5443,67,4021,640,192,4220,PlanC
5444,77,4624,161,48.3,4697.3,PlanC
5445,20,1205,746,223.8,1453.8,PlanC
5446,4,245,627,188.1,461.1,PlanC
5447,62,3724,277,83.1,3844.1,PlanC
5448,15,901,635,190.5,1133.5,PlanC
5449,63,3781,967,290.1,4082.1,PlanC
5450,97,5825,40,12,5877,PlanC
5451,1,61,840,252,348,PlanC
5452,77,4622,90,27,4683,PlanC
5453,30,1802,468,140.4,1972.4,PlanC
5454,34,2042,766,229.8,2311.8,PlanC
5455,49,2942,151,45.3,3011.3,PlanC
5456,76,4565,738,221.4,4823.4,PlanC
5457,83,4983,927,278.1,5281.1,PlanC
5458,22,1322,905,271.5,1621.5,PlanC
5459,26,1562,941,282.3,1848.3,PlanC
5460,47,2822,717,215.1,3054.1,PlanC
5461,31,1861,510,153,2042,PlanC
5462,93,5581,915,274.5,5878.5,PlanC
5463,31,1861,618,185.4,2059.4,PlanC
5464,75,4504,197,59.1,4568.1,PlanC
5465,33,1981,964,289.2,2304.2,PlanC
5466,22,1324,274,82.2,1432.2,PlanC
5467,81,4865,932,279.6,5177.6,PlanC
5468,8,481,516,154.8,683.8,PlanC
5469,99,5942,787,236.1,6203.1,PlanC
5470,98,5882,923,276.9,6205.9,PlanC
5471,89,5345,410,123,5478,PlanC
5472,26,1565,808,242.4,1822.4,PlanC
5473,98,5883,905,271.5,6169.5,PlanC
5474,77,4621,763,228.9,4857.9,PlanC
5475,24,1441,656,196.8,1650.8,PlanC
5476,94,5645,303,90.9,5744.9,PlanC
5477,40,2405,720,216,2638,PlanC
5478,72,4322,797,239.1,4581.1,PlanC
5479,94,5645,201,60.3,5727.3,PlanC
5480,92,5525,777,233.1,5807.1,PlanC
5481,41,2463,597,179.1,2679.1,PlanC
5482,27,1622,296,88.8,1715.8,PlanC
5483,73,4382,327,98.1,4512.1,PlanC
5484,9,542,717,215.1,805.1,PlanC
5485,45,2704,930,279,3002,PlanC
5486,49,2941,311,93.3,3037.3,PlanC
5487,50,3001,738,221.4,3255.4,PlanC
5488,89,5342,104,31.2,5408.2,PlanC
5489,28,1685,441,132.3,1860.3,PlanC
5490,21,1261,423,126.9,1412.9,PlanC
5491,40,2403,889,266.7,2679.7,PlanC
5492,40,2404,471,141.3,2586.3,PlanC
5493,23,1385,587,176.1,1572.1,PlanC
5494,54,3245,28,8.4,3263.4,PlanC
5495,72,4321,310,93,4436,PlanC
5496,2,124,99,29.7,172.7,PlanC
5497,67,4021,369,110.7,4173.7,PlanC
5498,46,2762,219,65.7,2832.7,PlanC
5499,69,4145,621,186.3,4333.3,PlanC
5500,38,2281,558,167.4,2492.4,PlanC
5501,27,1623,919,275.7,1938.7,PlanC
5502,15,901,129,38.7,941.7,PlanC
5503,94,5642,933,279.9,5961.9,PlanC
5504,2,123,987,296.1,423.1,PlanC
5505,2,121,319,95.7,220.7,PlanC
5506,45,2703,211,63.3,2779.3,PlanC
5507,13,781,1000,300,1096,PlanC
5508,82,4925,229,68.7,5031.7,PlanC
5509,19,1145,873,261.9,1411.9,PlanC
5510,12,721,685,205.5,937.5,PlanC
5511,66,3964,838,251.4,4238.4,PlanC
5512,38,2283,443,132.9,2443.9,PlanC
5513,53,3181,615,184.5,3412.5,PlanC
5514,73,4383,667,200.1,4619.1,PlanC
5515,49,2945,442,132.6,3109.6,PlanC
5516,83,4982,434,130.2,5156.2,PlanC
5517,12,724,478,143.4,900.4,PlanC
5518,27,1623,299,89.7,1756.7,PlanC
5519,22,1323,164,49.2,1383.2,PlanC
5520,62,3725,401,120.3,3890.3,PlanC
5521,44,2645,602,180.6,2847.6,PlanC
5522,18,1082,187,56.1,1143.1,PlanC
5523,32,1924,541,162.3,2106.3,PlanC
5524,62,3724,278,83.4,3821.4,PlanC
5525,66,3965,636,190.8,4188.8,PlanC
5526,96,5764,990,297,6109,PlanC
5527,74,4444,371,111.3,4603.3,PlanC
5528,43,2581,132,39.6,2654.6,PlanC
5529,38,2284,849,254.7,2561.7,PlanC
5530,87,5223,30,9,5279,PlanC
5531,62,3721,192,57.6,3797.6,PlanC
5532,59,3541,872,261.6,3818.6,PlanC
5533,26,1564,813,243.9,1824.9,PlanC
5534,99,5943,789,236.7,6226.7,PlanC
5535,21,1262,225,67.5,1351.5,PlanC
5536,9,542,938,281.4,830.4,PlanC
5537,45,2705,847,254.1,2981.1,PlanC
5538,82,4925,475,142.5,5087.5,PlanC
5539,52,3123,534,160.2,3285.2,PlanC
5540,54,3245,822,246.6,3492.6,PlanC
5541,69,4143,68,20.4,4184.4,PlanC
5542,29,1743,218,65.4,1827.4,PlanC
5543,77,4622,241,72.3,4742.3,PlanC
5544,31,1864,735,220.5,2088.5,PlanC
5545,69,4145,406,121.8,4313.8,PlanC
5546,87,5223,274,82.2,5329.2,PlanC
5547,16,962,185,55.5,1018.5,PlanC
5548,76,4565,227,68.1,4676.1,PlanC
5549,61,3665,960,288,3971,PlanC
5550,52,3123,167,50.1,3176.1,PlanC
5551,71,4265,842,252.6,4567.6,PlanC
5552,69,4145,394,118.2,4288.2,PlanC
5553,54,3245,728,218.4,3477.4,PlanC
5554,76,4564,933,279.9,4861.9,PlanC
5555,13,782,145,43.5,832.5,PlanC
5556,78,4684,112,33.6,4744.6,PlanC
5557,25,1505,729,218.7,1764.7,PlanC
5558,89,5342,871,261.3,5620.3,PlanC
5559,79,4741,790,237,5019,PlanC
5560,70,4204,926,277.8,4511.8,PlanC
5561,12,721,825,247.5,981.5,PlanC
5562,21,1264,447,134.1,1420.1,PlanC
5563,14,845,35,10.5,880.5,PlanC
5564,20,1202,127,38.1,1283.1,PlanC
5565,50,3005,109,32.7,3087.7,PlanC
5566,36,2164,500,150,2361,PlanC
5567,75,4501,168,50.4,4575.4,PlanC
5568,52,3124,431,129.3,3263.3,PlanC
5569,9,545,97,29.1,600.1,PlanC
5570,3,184,531,159.3,366.3,PlanC
5571,98,5883,799,239.7,6168.7,PlanC
5572,8,481,97,29.1,555.1,PlanC
5573,71,4263,312,93.6,4375.6,PlanC
5574,51,3063,957,287.1,3356.1,PlanC
5575,100,6002,300,90,6109,PlanC
5576,73,4384,11,3.3,4408.3,PlanC
5577,87,5223,785,235.5,5493.5,PlanC
5578,37,2221,542,162.6,2397.6,PlanC
5579,63,3782,385,115.5,3926.5,PlanC
5580,69,4142,302,90.6,4240.6,PlanC
5581,28,1681,273,81.9,1795.9,PlanC
5582,95,5705,735,220.5,5930.5,PlanC
5583,13,784,267,80.1,885.1,PlanC
5584,3,185,570,171,364,PlanC
5585,49,2941,979,293.7,3257.7,PlanC
5586,48,2885,531,159.3,3077.3,PlanC
5587,24,1443,430,129,1593,PlanC
5588,78,4683,200,60,4761,PlanC
5589,71,4264,809,242.7,4550.7,PlanC
5590,55,3302,657,197.1,3520.1,PlanC
5591,51,3065,443,132.9,3244.9,PlanC
5592,62,3722,76,22.8,3753.8,PlanC
5593,80,4804,289,86.7,4907.7,PlanC
5594,79,4742,589,176.7,4954.7,PlanC
5595,5,301,742,222.6,567.6,PlanC
5596,52,3123,744,223.2,3360.2,PlanC
5597,76,4563,792,237.6,4815.6,PlanC
5598,50,3001,140,42,3053,PlanC
5599,17,1021,701,210.3,1274.3,PlanC
5600,59,3541,565,169.5,3739.5,PlanC
5601,1,65,690,207,280,PlanC
5602,65,3902,417,125.1,4076.1,PlanC
5603,92,5521,210,63,5591,PlanC
5604,75,4504,218,65.4,4605.4,PlanC
5605,86,5164,395,118.5,5316.5,PlanC
5606,54,3244,381,114.3,3359.3,PlanC
5607,37,2223,989,296.7,2525.7,PlanC
5608,34,2041,171,51.3,2132.3,PlanC
5609,26,1561,466,139.8,1729.8,PlanC
5610,28,1685,345,103.5,1797.5,PlanC
5611,6,364,323,96.9,462.9,PlanC
5612,28,1685,874,262.2,1981.2,PlanC
5613,76,4562,682,204.6,4806.6,PlanC
5614,8,481,154,46.2,539.2,PlanC
5615,75,4503,740,222,4740,PlanC
5616,18,1083,771,231.3,1328.3,PlanC
5617,43,2581,7,2.1,2602.1,PlanC
5618,51,3064,617,185.1,3279.1,PlanC
5619,51,3061,985,295.5,3374.5,PlanC
5620,12,725,96,28.8,800.8,PlanC
5621,46,2763,260,78,2880,PlanC
5622,23,1383,157,47.1,1476.1,PlanC
5623,86,5163,760,228,5438,PlanC
5624,84,5044,568,170.4,5245.4,PlanC
5625,22,1322,378,113.4,1436.4,PlanC
5626,85,5103,1000,300,5437,PlanC
5627,4,244,182,54.6,319.6,PlanC
5628,76,4563,816,244.8,4820.8,PlanC
5629,46,2764,280,84,2864,PlanC
5630,32,1925,850,255,2197,PlanC
5631,18,1083,191,57.3,1173.3,PlanC
5632,77,4625,872,261.6,4906.6,PlanC
5633,82,4922,382,114.6,5071.6,PlanC
5634,16,963,17,5.1,1003.1,PlanC
5635,55,3301,951,285.3,3630.3,PlanC
5636,73,4383,1,0.3,4401.3,PlanC
5637,52,3121,5,1.5,3139.5,PlanC
5638,26,1564,677,203.1,1783.1,PlanC
5639,49,2945,552,165.6,3133.6,PlanC
5640,74,4445,643,192.9,4649.9,PlanC
5641,57,3421,911,273.3,3736.3,PlanC
5642,89,5341,357,107.1,5476.1,PlanC
5643,37,2223,134,40.2,2279.2,PlanC
5644,82,4921,847,254.1,5182.1,PlanC
5645,37,2224,598,179.4,2447.4,PlanC
5646,33,1984,690,207,2232,PlanC
5647,45,2702,385,115.5,2837.5,PlanC
5648,36,2162,804,241.2,2452.2,PlanC
5649,37,2223,340,102,2333,PlanC
5650,37,2221,822,246.6,2470.6,PlanC
5651,54,3243,201,60.3,3345.3,PlanC
5652,60,3601,781,234.3,3840.3,PlanC
5653,27,1625,394,118.2,1783.2,PlanC
5654,8,485,34,10.2,531.2,PlanC
5655,65,3903,927,278.1,4202.1,PlanC
5656,81,4862,849,254.7,5154.7,PlanC
5657,3,185,624,187.2,408.2,PlanC
5658,37,2223,759,227.7,2459.7,PlanC
5659,31,1864,921,276.3,2162.3,PlanC
5660,24,1444,776,232.8,1694.8,PlanC
5661,70,4204,186,55.8,4281.8,PlanC
5662,12,723,138,41.4,777.4,PlanC
5663,38,2283,840,252,2582,PlanC
5664,53,3181,382,114.6,3302.6,PlanC
5665,50,3002,252,75.6,3095.6,PlanC
5666,14,843,548,164.4,1010.4,PlanC
5667,39,2343,386,115.8,2490.8,PlanC
5668,60,3603,808,242.4,3870.4,PlanC
5669,37,2224,755,226.5,2457.5,PlanC
5670,64,3842,989,296.7,4162.7,PlanC
5671,29,1744,529,158.7,1911.7,PlanC
5672,74,4442,481,144.3,4605.3,PlanC
5673,50,3002,900,270,3279,PlanC
5674,54,3244,714,214.2,3503.2,PlanC
5675,66,3964,104,31.2,4013.2,PlanC
5676,100,6005,97,29.1,6053.1,PlanC
5677,78,4682,811,243.3,4974.3,PlanC
5678,83,4984,857,257.1,5268.1,PlanC
5679,27,1622,876,262.8,1918.8,PlanC
5680,38,2281,858,257.4,2584.4,PlanC
5681,56,3361,466,139.8,3525.8,PlanC
5682,53,3181,746,223.8,3444.8,PlanC
5683,66,3963,710,213,4194,PlanC
5684,25,1503,151,45.3,1593.3,PlanC
5685,93,5585,859,257.7,5876.7,PlanC
5686,89,5343,656,196.8,5558.8,PlanC
5687,7,425,332,99.6,527.6,PlanC
5688,80,4801,855,256.5,5104.5,PlanC
5689,92,5521,261,78.3,5613.3,PlanC
5690,36,2163,55,16.5,2215.5,PlanC
5691,32,1924,458,137.4,2072.4,PlanC
5692,36,2161,556,166.8,2354.8,PlanC
5693,20,1204,8,2.4,1254.4,PlanC
5694,41,2464,821,246.3,2749.3,PlanC
5695,17,1023,180,54,1092,PlanC
5696,30,1803,761,228.3,2076.3,PlanC
5697,62,3723,598,179.4,3916.4,PlanC
5698,6,361,573,171.9,561.9,PlanC
5699,66,3964,330,99,4099,PlanC
5700,56,3365,301,90.3,3487.3,PlanC
5701,24,1442,435,130.5,1590.5,PlanC
5702,9,541,575,172.5,734.5,PlanC
5703,48,2885,67,20.1,2909.1,PlanC
5704,53,3181,412,123.6,3344.6,PlanC
5705,37,2223,167,50.1,2281.1,PlanC
5706,74,4443,782,234.6,4720.6,PlanC
5707,18,1083,352,105.6,1225.6,PlanC
5708,13,784,450,135,955,PlanC
5709,22,1323,986,295.8,1629.8,PlanC
5710,59,3541,320,96,3683,PlanC
5711,67,4022,31,9.3,4079.3,PlanC
5712,90,5405,6,1.8,5443.8,PlanC
5713,20,1203,364,109.2,1335.2,PlanC
5714,84,5045,995,298.5,5350.5,PlanC
5715,82,4922,829,248.7,5219.7,PlanC
5716,81,4863,758,227.4,5116.4,PlanC
5717,46,2765,142,42.6,2843.6,PlanC
5718,51,3065,193,57.9,3125.9,PlanC
5719,100,6004,696,208.8,6241.8,PlanC
5720,17,1023,822,246.6,1283.6,PlanC
5721,52,3125,967,290.1,3452.1,PlanC
5722,100,6003,796,238.8,6268.8,PlanC
5723,14,841,900,270,1136,PlanC
5724,94,5642,884,265.2,5915.2,PlanC
5725,84,5042,47,14.1,5102.1,PlanC
5726,87,5223,821,246.3,5509.3,PlanC
5727,42,2525,820,246,2811,PlanC
5728,65,3901,120,36,3986,PlanC
5729,36,2161,500,150,2317,PlanC
5730,65,3903,758,227.4,4145.4,PlanC
5731,83,4981,164,49.2,5051.2,PlanC
5732,74,4445,892,267.6,4721.6,PlanC
5733,7,424,556,166.8,618.8,PlanC
5734,5,303,11,3.3,332.3,PlanC
5735,42,2522,331,99.3,2633.3,PlanC
5736,9,542,908,272.4,822.4,PlanC
5737,35,2103,606,181.8,2305.8,PlanC
5738,59,3541,127,38.1,3594.1,PlanC
5739,38,2284,358,107.4,2441.4,PlanC
5740,82,4922,986,295.8,5262.8,PlanC
5741,88,5283,37,11.1,5316.1,PlanC
